,Name,City,Country,IATA,Lat,Long,city_population,country_population,country_density,source_airport,destination_flights,flights_coefficient
4401,Buffalo Spring,Samburu South,Kenya,UAS,0.530583,37.534195,126041.0,52573973.0,90.5875,UAS,145.0,869.2420170604665
4403,Bonaventure Airport,Bonaventure,Canada,YVB,48.07109832763672,-65.46029663085939,19126.0,37411047.0,3.7468,YVB,44.0,434.67313712085775
4404,Sialkot Airport,Sialkot,Pakistan,SKT,32.5355567932,74.3638916016,705121.0,216565318.0,245.5634,SKT,217.0,3545.0528399311534
4405,Capitan Corbeta CA Curbelo International Airport,Punta del Este,Uruguay,PDP,-34.855098724365234,-55.09429931640625,78242.0,3461734.0,19.122,PDP,180.0,434.67313712085775
4406,Walvis Bay Airport,Walvis Bay,Namibia,WVB,-22.9799,14.6453,94792.0,2494530.0,3.0214,WVB,144.0,658.2763358778626
4407,Katima Mulilo Airport,Mpacha,Namibia,MPA,-17.634399,24.176701,11849.0,2494530.0,3.0214,MPA,18.0,658.2763358778626
4408,Anadolu Airport,Eskissehir,Turkey,AOE,39.809898,30.5194,24122.0,83429615.0,106.4748,AOE,22.0,1096.4350212423928
4409,Çanakkale Airport,Canakkale,Turkey,CKZ,40.1376991272,26.4267997742,19736.0,83429615.0,106.4748,CKZ,18.0,1096.4350212423928
4410,Muş Airport,Mus,Turkey,MSR,38.74779891967773,41.66120147705078,55919.0,83429615.0,106.4748,MSR,51.0,1096.4350212423928
4411,Sinop Airport,Sinop,Turkey,NOP,42.015800476074,35.066398620605,31797.0,83429615.0,106.4748,NOP,29.0,1096.4350212423928
4412,Tekirdağ Çorlu Airport,Çorlu,Turkey,TEQ,41.13819885253906,27.919099807739254,23026.0,83429615.0,106.4748,TEQ,21.0,1096.4350212423928
4416,Vieques Airport,Vieques Island,Puerto Rico,VQS,18.1158008575,-65.4226989746,281861.0,2933408.0,330.7112,VQS,1953.0,144.32166224580018
4417,St Augustin Airport,St-Augustin,Canada,YIF,51.2117004395,-58.6582984924,39121.0,37411047.0,3.7468,YIF,90.0,434.67313712085775
4418,Hamadan Airport,Hamadan,Iran,HDM,34.86920166015625,48.5525016784668,577808.0,82913906.0,50.3059,HDM,4.0,1956.8082121029527
4420,Grafton Airport,Grafton,Australia,GFN,-29.7593994140625,153.02999877929688,3418.0,25203198.0,3.2765,GFN,22.0,155.3365056738778
4421,Orange Airport,Orange,Australia,OAG,-33.3816986084,149.132995605,16622.0,25203198.0,3.2765,OAG,107.0,155.3365056738778
4422,Taree Airport,Taree,Australia,TRO,-31.8885993958,152.51400756799998,7612.0,25203198.0,3.2765,TRO,49.0,155.3365056738778
4423,Choibalsan Airport,Choibalsan,Mongolia,COQ,48.13570022583008,114.64600372314452,38252.0,3225167.0,2.062,COQ,88.0,434.67313712085775
4425,Delta County Airport,Escanaba,United States,ESC,45.7226982117,-87.0936965942,4112.0,329064917.0,35.1092,ESC,49.0,83.9063031819231
4426,Yakutat Airport,Yakutat,United States,YAK,59.503299713100006,-139.660003662,4867.0,329064917.0,35.1092,YAK,58.0,83.9063031819231
4432,Benjamin Rivera Noriega Airport,Culebra Island,Puerto Rico,CPX,18.313289,-65.304324,32329.0,2933408.0,330.7112,CPX,224.0,144.32166224580018
4433,Williamson County Regional Airport,Marion,United States,MWA,37.75500107,-89.01110077,8223.0,329064917.0,35.1092,MWA,98.0,83.9063031819231
4438,Ford Airport,Iron Mountain,United States,IMT,45.8184013367,-88.11450195309999,2686.0,329064917.0,35.1092,IMT,32.0,83.9063031819231
4439,Allakaket Airport,Allakaket,United States,AET,66.5518035889,-152.621994019,3357.0,329064917.0,35.1092,AET,40.0,83.9063031819231
4452,Montrose Regional Airport,Montrose CO,United States,MTJ,38.5097999573,-107.893997192,9985.0,329064917.0,35.1092,MTJ,119.0,83.9063031819231
4453,Riverton Regional Airport,Riverton WY,United States,RIW,43.064201355,-108.459999084,3776.0,329064917.0,35.1092,RIW,45.0,83.9063031819231
4454,Eastern Oregon Regional At Pendleton Airport,Pendleton,United States,PDT,45.695098877,-118.841003418,8643.0,329064917.0,35.1092,PDT,103.0,83.9063031819231
4465,Pangborn Memorial Airport,Wenatchee,United States,EAT,47.3988990784,-120.207000732,6881.0,329064917.0,35.1092,EAT,82.0,83.9063031819231
4468,Kirensk Airport,Kirensk,Russia,KCK,57.773,108.064,21871.0,145872256.0,8.5314,KCK,16.0,1366.934472762411
4469,Ust-Kut Airport,Ust-Kut,Russia,UKX,56.8567008972168,105.7300033569336,90218.0,145872256.0,8.5314,UKX,66.0,1366.934472762411
4470,Rimatara Airport,Rimatara,French Polynesia,RMT,-22.63725,-152.8059,3913.0,279287.0,67.0235,RMT,9.0,434.67313712085775
4474,Taganrog Yuzhny Airport,Taganrog,Russia,TGK,47.1983333,38.849166700000005,30073.0,145872256.0,8.5314,TGK,22.0,1366.934472762411
4475,Gelendzhik Airport,Gelendzhik,Russia,GDZ,44.5820926295,38.0124807358,30073.0,145872256.0,8.5314,GDZ,22.0,1366.934472762411
4477,Tunoshna Airport,Yaroslavl,Russia,IAR,57.56069946289063,40.15739822387695,612365.0,145872256.0,8.5314,IAR,12.0,1366.934472762411
4478,Gu-Lian Airport,Mohe County,China,OHE,52.912777777799995,122.43,19893.0,1433783686.0,147.7068,OHE,47.0,423.24810425698024
4479,Jining Qufu Airport,Jining,China,JNG,35.292778000000006,116.346667,71953.0,1433783686.0,147.7068,JNG,170.0,423.24810425698024
4480,Drake Bay Airport,Puntarenas,Costa Rica,DRK,8.71889019012,-83.6417007446,203803.0,5047561.0,98.7781,DRK,522.0,390.4265106587594
4481,Altay Air Base,Altay,China,AAT,47.7498855591,88.0858078003,92269.0,1433783686.0,147.7068,AAT,218.0,423.24810425698024
4482,Tuzla International Airport,Null,Bosnia and Herzegovina,TZL,44.45869827270508,18.72480010986328,15201.0,3301000.0,64.4613,TZL,14.0,1085.7246835443038
4484,Manzhouli Xijiao Airport,Manzhouli,China,NZH,49.566666999999995,117.33,336643.0,1433783686.0,147.7068,NZH,112.0,423.24810425698024
4485,Wuhai Airport,Wuhai,China,WUA,39.7934,106.7993,630295.0,1433783686.0,147.7068,WUA,343.0,423.24810425698024
4487,Brainerd Lakes Regional Airport,Brainerd,United States,BRD,46.39830017,-94.13809967,4531.0,329064917.0,35.1092,BRD,54.0,83.9063031819231
4488,Greenbrier Valley Airport,Lewisburg,United States,LWB,37.8582992554,-80.3994979858,3692.0,329064917.0,35.1092,LWB,44.0,83.9063031819231
4489,Pitt Greenville Airport,Greenville,United States,PGV,35.6352005,-77.38529968,17285.0,329064917.0,35.1092,PGV,206.0,83.9063031819231
4490,Chefornak Airport,Chefornak,United States,CYF,60.1492004395,-164.285995483,19551.0,329064917.0,35.1092,CYF,233.0,83.9063031819231
4492,Branson Airport,Branson,United States,BKG,36.532082,-93.200544,7384.0,329064917.0,35.1092,BKG,88.0,83.9063031819231
